user_login,repo_name,repo_url,created_at,updated_at,forks_count,stargazers_count,language
REMitchell,terminal-scribe,https://github.com/REMitchell/terminal-scribe,2021-12-24T15:59:19Z,2023-12-30T02:34:37Z,0,0,
REMitchell,tesseract-trainer,https://github.com/REMitchell/tesseract-trainer,2015-01-11T03:05:52Z,2024-10-04T00:11:08Z,40,85,HTML
REMitchell,unlocking-python,https://github.com/REMitchell/unlocking-python,2024-07-26T16:37:19Z,2024-08-18T11:58:19Z,0,3,Jupyter Notebook
rafalab,538,https://github.com/rafalab/538,2020-09-14T18:27:25Z,2023-02-14T18:51:40Z,4,11,R
rafalab,affy,https://github.com/rafalab/affy,2023-07-11T14:20:16Z,2023-07-11T20:21:33Z,0,0,R
rafalab,affycomp,https://github.com/rafalab/affycomp,2023-07-11T14:21:38Z,2023-07-12T10:41:18Z,0,0,R
rafalab,affycompData,https://github.com/rafalab/affycompData,2023-07-11T14:25:39Z,2023-07-11T14:25:40Z,0,0,
rafalab,affydata,https://github.com/rafalab/affydata,2023-07-11T14:24:57Z,2023-07-12T11:22:03Z,0,0,R
rafalab,AmpAffyExample,https://github.com/rafalab/AmpAffyExample,2023-07-11T14:22:45Z,2023-07-11T14:22:45Z,0,0,
rafalab,BigBookofR,https://github.com/rafalab/BigBookofR,2020-08-27T19:07:25Z,2023-11-09T05:53:51Z,1,2,
rafalab,booster-eff-pr,https://github.com/rafalab/booster-eff-pr,2021-12-20T03:21:42Z,2022-06-24T02:18:31Z,0,2,R
rafalab,bumphunter,https://github.com/rafalab/bumphunter,2014-05-28T18:15:04Z,2024-03-19T17:53:45Z,14,15,R
rafalab,c-data-2017,https://github.com/rafalab/c-data-2017,2017-07-08T15:45:13Z,2017-11-09T04:54:21Z,3,1,
rafalab,covid-19,https://github.com/rafalab/covid-19,2020-06-17T13:40:57Z,2022-02-27T19:26:40Z,1,5,R
rafalab,covid-antigen-tests,https://github.com/rafalab/covid-antigen-tests,2022-08-30T16:48:48Z,2022-08-30T18:10:53Z,0,0,R
rafalab,covidpr,https://github.com/rafalab/covidpr,2021-10-21T02:33:41Z,2024-10-26T10:03:35Z,1,2,R
rafalab,ds4stats,https://github.com/rafalab/ds4stats,2019-03-13T16:25:32Z,2024-07-21T20:03:55Z,30,150,
rafalab,dsbook,https://github.com/rafalab/dsbook,2017-11-04T16:55:32Z,2024-10-26T18:54:10Z,1077,1096,TeX
rafalab,dsbook-part-1,https://github.com/rafalab/dsbook-part-1,2023-05-17T19:05:52Z,2024-10-18T07:24:11Z,30,95,TeX
rafalab,dsbook-part-2,https://github.com/rafalab/dsbook-part-2,2023-06-27T19:33:20Z,2024-10-10T06:23:15Z,27,56,TeX
rafalab,dslabs,https://github.com/rafalab/dslabs,2016-12-07T22:18:33Z,2024-10-26T18:45:55Z,51,70,R
rafalab,dslibro,https://github.com/rafalab/dslibro,2020-03-01T21:19:15Z,2023-03-12T13:36:26Z,26,14,TeX
rafalab,dslivro,https://github.com/rafalab/dslivro,2020-06-16T23:36:30Z,2024-03-11T22:20:51Z,1,5,TeX
rafalab,encodeRNAseqEvaluation,https://github.com/rafalab/encodeRNAseqEvaluation,2013-11-19T00:35:04Z,2022-01-31T20:06:52Z,7,6,R
rafalab,example,https://github.com/rafalab/example,2024-09-16T13:53:54Z,2024-09-16T13:53:54Z,0,0,
rafalab,excess-mortality-paper,https://github.com/rafalab/excess-mortality-paper,2020-05-19T03:56:02Z,2023-09-23T04:40:38Z,0,9,R
rafalab,excessmort,https://github.com/rafalab/excessmort,2020-04-23T14:14:31Z,2024-08-25T23:06:10Z,3,20,R
rafalab,fuzzypareo,https://github.com/rafalab/fuzzypareo,2022-02-03T04:38:59Z,2022-09-08T15:29:04Z,0,4,R
rafalab,jtleek.github.io,https://github.com/rafalab/jtleek.github.io,2019-04-06T20:25:02Z,2019-04-06T20:25:04Z,1,0,HTML
rafalab,maria,https://github.com/rafalab/maria,2018-09-04T13:40:25Z,2019-09-06T17:47:27Z,1,4,R
rafalab,minfi,https://github.com/rafalab/minfi,2019-07-30T13:19:05Z,2023-12-29T19:24:39Z,0,1,R
rafalab,misc,https://github.com/rafalab/misc,2019-03-09T13:49:31Z,2024-03-25T08:33:41Z,3,12,
rafalab,ndfuzzypareo,https://github.com/rafalab/ndfuzzypareo,2024-02-27T17:38:45Z,2024-05-22T12:33:31Z,0,1,R
brohrer,ab-test-peeking,https://github.com/brohrer/ab-test-peeking,2023-06-23T21:23:43Z,2024-02-15T17:42:39Z,1,2,Python
brohrer,academic_advisory,https://github.com/brohrer/academic_advisory,2018-03-21T10:06:09Z,2024-10-12T08:17:37Z,75,442,
brohrer,AI-Vengers,https://github.com/brohrer/AI-Vengers,2021-08-07T11:22:38Z,2023-04-25T09:48:11Z,1,4,
brohrer,all-positive-integers-in-ascending-order,https://github.com/brohrer/all-positive-integers-in-ascending-order,2023-02-15T13:01:15Z,2023-04-25T09:47:56Z,0,1,
brohrer,autoencoder_visualization,https://github.com/brohrer/autoencoder_visualization,2019-05-12T21:33:34Z,2023-04-25T09:48:36Z,3,10,Python
brohrer,becca_test,https://github.com/brohrer/becca_test,2016-07-24T23:04:05Z,2024-02-15T17:49:32Z,2,4,Python
brohrer,becca_toolbox,https://github.com/brohrer/becca_toolbox,2016-08-16T11:08:26Z,2024-02-15T17:48:51Z,1,3,Python
brohrer,becca_viz,https://github.com/brohrer/becca_viz,2018-02-07T15:29:05Z,2024-02-15T17:49:10Z,1,3,Python
brohrer,brohrer.github.io,https://github.com/brohrer/brohrer.github.io,2016-01-24T23:20:37Z,2024-10-12T08:39:02Z,25,99,HTML
brohrer,build_your_own,https://github.com/brohrer/build_your_own,2018-03-20T00:53:36Z,2024-02-15T17:51:27Z,3,5,Python
brohrer,byo_decision_tree,https://github.com/brohrer/byo_decision_tree,2018-08-31T13:40:54Z,2024-07-17T15:56:12Z,7,11,Python
brohrer,byo_dog_breed_sizer,https://github.com/brohrer/byo_dog_breed_sizer,2018-11-18T23:19:38Z,2023-04-25T09:48:25Z,3,2,Python
brohrer,canopy,https://github.com/brohrer/canopy,2024-01-31T00:34:27Z,2024-01-31T00:34:28Z,0,0,
brohrer,canopy-paper,https://github.com/brohrer/canopy-paper,2024-01-31T00:28:09Z,2024-01-31T00:30:19Z,0,0,TeX
brohrer,cartographer,https://github.com/brohrer/cartographer,2024-03-18T01:37:24Z,2024-07-29T11:33:57Z,0,1,Python
brohrer,cartographer-paper,https://github.com/brohrer/cartographer-paper,2024-03-18T01:46:38Z,2024-03-18T03:56:35Z,0,1,TeX
brohrer,cottonwood,https://github.com/brohrer/cottonwood,2019-09-29T22:19:04Z,2024-05-10T13:15:19Z,13,79,Python
brohrer,cottonwood_martian_images,https://github.com/brohrer/cottonwood_martian_images,2019-11-02T21:04:35Z,2024-06-11T19:23:07Z,3,15,Python
brohrer,datawebring,https://github.com/brohrer/datawebring,2024-09-24T23:49:39Z,2024-09-24T23:49:39Z,0,0,
brohrer,dotcom,https://github.com/brohrer/dotcom,2024-10-15T02:15:48Z,2024-10-15T02:16:59Z,0,0,HTML
brohrer,dsmq,https://github.com/brohrer/dsmq,2024-10-14T02:34:37Z,2024-10-24T12:39:04Z,0,0,Python
brohrer,e2eml-library,https://github.com/brohrer/e2eml-library,2024-08-01T12:34:44Z,2024-10-15T01:50:24Z,0,1,HTML
brohrer,how-to-train-your-robot,https://github.com/brohrer/how-to-train-your-robot,2022-09-03T00:31:37Z,2024-04-11T08:08:13Z,3,25,Python
brohrer,how_modeling_works,https://github.com/brohrer/how_modeling_works,2018-10-28T19:31:24Z,2023-04-25T09:47:43Z,3,11,Python
brohrer,how_optimization_works,https://github.com/brohrer/how_optimization_works,2018-10-03T10:32:07Z,2024-07-05T02:10:43Z,14,18,Python
brohrer,httyr-tools,https://github.com/brohrer/httyr-tools,2022-12-10T12:18:45Z,2023-04-25T09:47:57Z,0,3,Python
brohrer,lodgepole,https://github.com/brohrer/lodgepole,2019-11-29T18:16:54Z,2023-04-25T09:48:43Z,4,10,Python
brohrer,many-to-many-dijkstra,https://github.com/brohrer/many-to-many-dijkstra,2019-12-08T17:57:53Z,2024-07-11T01:29:32Z,0,2,
brohrer,nn_framework,https://github.com/brohrer/nn_framework,2019-07-11T18:20:34Z,2024-03-30T22:20:58Z,10,22,Python
brohrer,nn_optimization,https://github.com/brohrer/nn_optimization,2019-09-22T11:36:19Z,2023-04-25T09:48:37Z,1,8,Python
jtauber,a2disk,https://github.com/jtauber/a2disk,2014-03-29T18:11:44Z,2024-03-03T07:20:49Z,1,14,Python
jtauber,aesop,https://github.com/jtauber/aesop,2019-12-13T04:31:43Z,2024-07-24T04:22:26Z,1,7,
jtauber,agc-notes,https://github.com/jtauber/agc-notes,2021-03-10T04:45:00Z,2021-03-14T01:05:58Z,0,2,
jtauber,anne-of-green-gables,https://github.com/jtauber/anne-of-green-gables,2020-02-01T09:08:53Z,2023-09-25T01:36:42Z,0,4,Python
jtauber,apostolic-fathers,https://github.com/jtauber/apostolic-fathers,2018-10-13T04:47:04Z,2024-07-24T04:21:28Z,7,29,Python
jtauber,applepy,https://github.com/jtauber/applepy,2011-08-06T20:56:01Z,2024-09-27T17:39:42Z,23,124,Python
jtauber,articles,https://github.com/jtauber/articles,2012-07-02T02:12:19Z,2016-05-04T18:52:52Z,2,3,HTML
jtauber,beethoven-catalogue,https://github.com/jtauber/beethoven-catalogue,2020-01-02T05:31:32Z,2020-01-02T09:05:49Z,0,0,
jtauber,Beresford,https://github.com/jtauber/Beresford,2020-03-05T12:01:28Z,2021-03-06T02:08:24Z,0,1,
jtauber,biblicalhumanities.github.io,https://github.com/jtauber/biblicalhumanities.github.io,2019-09-17T17:26:42Z,2024-04-24T14:07:57Z,0,0,
jtauber,biochemistry_qwiz,https://github.com/jtauber/biochemistry_qwiz,2013-09-21T01:53:36Z,2014-01-15T15:50:15Z,2,0,
jtauber,blockchain,https://github.com/jtauber/blockchain,2014-03-22T18:44:42Z,2024-05-24T03:32:15Z,51,118,Python
jtauber,brainf,https://github.com/jtauber/brainf,2012-07-27T15:51:42Z,2017-02-24T13:23:07Z,0,3,Python
jtauber,candelabra,https://github.com/jtauber/candelabra,2012-02-04T17:01:49Z,2022-04-03T21:06:47Z,6,25,
jtauber,canonical-angLit,https://github.com/jtauber/canonical-angLit,2019-04-17T07:47:07Z,2019-04-17T07:47:09Z,0,0,XQuery
jtauber,cassidy,https://github.com/jtauber/cassidy,2012-07-04T19:31:35Z,2022-06-10T02:50:44Z,0,9,Python
jtauber,ceusutils,https://github.com/jtauber/ceusutils,2012-07-11T23:35:22Z,2017-03-29T01:55:54Z,1,1,Python
jtauber,ChambersGreekWar,https://github.com/jtauber/ChambersGreekWar,2020-03-03T13:44:03Z,2020-03-03T13:44:05Z,0,0,
jtauber,chemistry_qwiz,https://github.com/jtauber/chemistry_qwiz,2013-09-13T16:18:38Z,2014-01-12T01:30:01Z,0,0,
jtauber,church,https://github.com/jtauber/church,2012-07-27T16:07:11Z,2017-02-24T13:23:07Z,0,2,Python
jtauber,cleese,https://github.com/jtauber/cleese,2008-10-02T00:23:38Z,2024-10-20T02:51:43Z,27,238,C
jtauber,co.py.cat,https://github.com/jtauber/co.py.cat,2012-11-30T07:01:45Z,2014-07-12T01:13:52Z,0,1,Python
jtauber,colour_qwiz,https://github.com/jtauber/colour_qwiz,2013-10-18T22:35:13Z,2013-10-18T22:42:49Z,1,0,
jtauber,colson-stories,https://github.com/jtauber/colson-stories,2020-03-21T23:56:56Z,2021-03-06T02:08:20Z,0,1,
jtauber,core-gnt-vocab,https://github.com/jtauber/core-gnt-vocab,2015-11-17T04:18:20Z,2024-07-24T04:22:11Z,3,10,Python
jtauber,cunliffe,https://github.com/jtauber/cunliffe,2019-11-15T10:43:37Z,2020-04-11T07:12:17Z,0,2,HTML
jtauber,czerny,https://github.com/jtauber/czerny,2010-04-27T07:44:36Z,2024-08-25T15:56:48Z,2,19,Python
jtauber,DCPU-16-Examples,https://github.com/jtauber/DCPU-16-Examples,2012-04-05T10:38:06Z,2023-09-20T06:28:14Z,11,41,DCPU-16 ASM
jtauber,dcpu16os,https://github.com/jtauber/dcpu16os,2012-04-09T07:42:57Z,2022-04-17T00:02:58Z,4,11,DCPU-16 ASM
jtauber,dcpu16py,https://github.com/jtauber/dcpu16py,2012-04-04T21:02:33Z,2024-09-27T17:17:54Z,22,192,Python
andralex,andralex.github.io,https://github.com/andralex/andralex.github.io,2022-06-09T20:17:39Z,2022-06-17T12:51:08Z,0,1,HTML
andralex,at-client,https://github.com/andralex/at-client,2017-03-13T18:34:17Z,2017-03-13T18:34:19Z,0,0,Shell
andralex,benchmarks,https://github.com/andralex/benchmarks,2015-03-31T18:45:20Z,2015-03-31T18:45:20Z,0,0,C++
andralex,cccl,https://github.com/andralex/cccl,2024-10-24T20:28:30Z,2024-10-24T20:28:30Z,0,0,
andralex,checkedint,https://github.com/andralex/checkedint,2016-08-23T18:04:00Z,2019-01-31T09:23:18Z,2,2,D
andralex,ci,https://github.com/andralex/ci,2021-12-09T17:11:00Z,2021-12-09T17:11:01Z,0,0,
andralex,cppcast,https://github.com/andralex/cppcast,2015-10-30T03:01:01Z,2019-08-15T16:16:18Z,0,0,CSS
andralex,cpp_proposals,https://github.com/andralex/cpp_proposals,2024-05-07T19:19:33Z,2024-10-16T15:05:46Z,0,0,HTML
andralex,cutlass,https://github.com/andralex/cutlass,2022-04-01T12:20:53Z,2022-04-01T12:31:38Z,0,0,C++
andralex,dconf.org,https://github.com/andralex/dconf.org,2014-03-03T22:42:01Z,2016-04-02T19:34:42Z,1,0,HTML
andralex,DIPs,https://github.com/andralex/DIPs,2016-08-23T22:49:42Z,2016-08-11T02:15:58Z,0,0,
andralex,dlang.org,https://github.com/andralex/dlang.org,2013-01-08T22:45:40Z,2017-12-15T04:24:42Z,0,0,Makefile
andralex,dmd,https://github.com/andralex/dmd,2012-12-28T20:15:12Z,2014-10-07T15:56:48Z,0,0,C
andralex,druntime,https://github.com/andralex/druntime,2012-01-16T22:36:58Z,2021-11-12T19:52:56Z,0,3,D
andralex,experimental.xml,https://github.com/andralex/experimental.xml,2016-08-21T19:13:59Z,2016-08-21T19:14:02Z,0,0,D
andralex,installer,https://github.com/andralex/installer,2013-01-02T19:51:34Z,2015-03-19T10:30:24Z,1,1,Shell
andralex,introspect,https://github.com/andralex/introspect,2018-02-11T03:49:58Z,2020-12-11T17:57:08Z,0,4,D
andralex,lift,https://github.com/andralex/lift,2023-02-09T18:21:22Z,2023-02-09T17:01:05Z,0,0,
andralex,lomuto,https://github.com/andralex/lomuto,2020-05-12T20:55:43Z,2024-02-29T12:09:47Z,6,35,C++
andralex,MedianOfNinthers,https://github.com/andralex/MedianOfNinthers,2016-12-05T21:09:32Z,2024-10-14T18:30:31Z,5,49,C++
andralex,phobos,https://github.com/andralex/phobos,2011-02-26T21:18:12Z,2022-03-04T19:49:38Z,3,26,D
andralex,pyd,https://github.com/andralex/pyd,2021-02-24T21:33:43Z,2021-02-24T21:33:44Z,0,0,
andralex,std_allocator,https://github.com/andralex/std_allocator,2013-11-09T18:08:54Z,2023-06-25T06:17:18Z,2,5,D
andralex,thenextafterc,https://github.com/andralex/thenextafterc,2015-04-18T14:53:30Z,2022-03-04T19:49:19Z,3,12,D
andralex,tools,https://github.com/andralex/tools,2013-01-03T18:17:29Z,2014-10-12T00:54:09Z,0,0,D
andralex,uncrustify,https://github.com/andralex/uncrustify,2020-06-15T19:48:32Z,2020-06-15T19:48:34Z,0,0,
dsmilkov,beam,https://github.com/dsmilkov/beam,2022-09-22T00:57:36Z,2022-09-22T00:59:50Z,0,0,Java
dsmilkov,deeplearnjs-legacy-converter,https://github.com/dsmilkov/deeplearnjs-legacy-converter,2018-03-22T14:48:38Z,2018-03-22T16:15:35Z,0,1,
dsmilkov,deeplearnjs-starter-typescript,https://github.com/dsmilkov/deeplearnjs-starter-typescript,2017-10-22T14:10:31Z,2017-11-09T15:10:35Z,1,1,TypeScript
dsmilkov,dsmilkov.github.io,https://github.com/dsmilkov/dsmilkov.github.io,2013-10-22T02:11:12Z,2023-01-10T19:24:47Z,0,1,HTML
dsmilkov,fb-message-fetcher,https://github.com/dsmilkov/fb-message-fetcher,2014-02-26T20:12:14Z,2023-09-25T08:33:59Z,5,7,CoffeeScript
dsmilkov,georgecleans,https://github.com/dsmilkov/georgecleans,2017-12-23T15:00:18Z,2023-01-28T21:04:19Z,0,0,JavaScript
dsmilkov,loss-landscape,https://github.com/dsmilkov/loss-landscape,2018-09-29T14:08:31Z,2019-09-17T20:17:14Z,1,4,JavaScript
dsmilkov,seejson,https://github.com/dsmilkov/seejson,2016-04-12T01:26:43Z,2018-03-21T01:49:38Z,1,0,TypeScript
dsmilkov,tfjs-automl,https://github.com/dsmilkov/tfjs-automl,2019-07-22T13:20:40Z,2019-08-06T20:15:48Z,0,2,HTML
dsmilkov,tflite-wasm,https://github.com/dsmilkov/tflite-wasm,2019-07-05T15:05:21Z,2024-07-10T06:42:01Z,1,9,C++
